Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
transcription coactivator activity (GO:0003713)	53/291	0.00000002547431300856581674126556864325154894146407968946732580661773681640625	0.0000019275563509814801885678021975412121946646948345005512237548828125	0.0000436388781061446256732787307708321122845518402755260467529296875	0.0030480077938753323725518118436639269930310547351837158203125	-2.303229282169576	30.30878719793299	ZCCHC12;GMEB1;KDM1A;RNF14;TRRAP;SRA1;TCF20;CCAR1;DCAF6;YY1;TRIM24;ANKRD1;ATXN7L3;DDX17;SS18;RIPK3;ACTL6A;GTF2F1;SUPT3H;PIAS1;TAF6L;PRPF6;ZEB1;ELF3;KAT6A;RARA;TBPL1;SMARCD1;SP100;GTF2A2;SRCAP;DTX1;RNF4;MNT;MTA1;TFAP2A;WWTR1;CREBBP;JUP;TAF12;USP21;USP22;TAF10;NFYC;NR2F1;ASXL1;CDK7;PSMC3;APEX1;TCF3;TAF4;RAN;NFKBIB
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	21/65	0.000000023457158307821960867816711115811656451768385522882454097270965576171875	0.0000019275563509814801885678021975412121946646948345005512237548828125	0.000013442830199269376200582083724643922550967545248568058013916015625	0.0012206089820936591970601536871754433377645909786224365234375	-2.034908629348637	26.77788663578846	RET;NTRK1;PDGFRB;ALK;EPHB6;PDGFRA;CSF1R;FLT3;FLT4;MERTK;PDGFRL;IGF2R;IGF1R;EFNA3;ERBB4;KIT;KDR;MET;EPHB1;EPHA3;EPHA2
SH2 domain binding (GO:0042169)	13/31	0.00000035515066348784134355899403702461203380380538874305784702301025390625	0.00002303405731763999385037881839632945002449559979140758514404296875	0.000072122348542419154157796790105550144289736635982990264892578125	0.004469736337992385143136342406933181337080895900726318359375	-2.3586359019207843	25.186780003633785	KHDRBS2;AFAP1L2;IRS1;LAX1;GHR;LAT2;SIT1;NUP62;SH3PXD2B;DAG1;SQSTM1;PAG1;SKAP1
ubiquitin-specific protease activity (GO:0004843)	21/70	0.0000000999493912702604924108872237221989909272679142304696142673492431640625	0.0000069810805594920408604178198308520819637124077416956424713134765625	0.000033667532988946232970321748023678765093791298568248748779296875	0.0027791018139966526014073000538928681635297834873199462890625	-2.1088442832337266	25.0368464193417	OTUB2;USP13;OTUD5;USP7;USP37;USP6;USP49;USP20;USP4;USP21;USP32;USP22;USP11;USP34;TNFAIP3;YOD1;UCHL3;ATXN3L;ATXN3;TNIP1;OTUB1
ubiquitin thiolesterase activity (GO:0004221)	14/36	0.00000038537482411048892810885731739778403692753272480331361293792724609375	0.0000233280226861549270004313194615264137610211037099361419677734375	0.00007383925668489623415913225557005716837011277675628662109375	0.004469736337992385143136342406933181337080895900726318359375	-2.2783134024687444	24.30016091850849	USP13;USP7;USP49;USP5;USP20;PSMD14;USP53;USP4;USP21;USP32;USP34;TNFAIP3;UCHL3;ATXN3
ubiquitinyl hydrolase activity (GO:0036459)	25/105	0.0000008727060853301787071953127435108843457101102103479206562042236328125	0.0000440231736377667915512297558411347608853247947990894317626953125	0.00015748755865264770664214977191619482255191542208194732666015625	0.007526247539821268213444671602019298006780445575714111328125	-2.365919536950516	23.73205241631538	OTUB2;USP13;OTUD5;USP37;PSMD14;USP53;USP32;USP11;USP34;TNFAIP3;USP39;ATXN3L;ATXN3;USP7;USP49;USP6;USP20;USP5;USP21;USP4;USP22;YOD1;UCHL3;TNIP1;OTUB1
ATPase activity (GO:0016887)	61/395	0.00000104330704973618331254741307956290796710163704119622707366943359375	0.0000479186260169608556520881581519688552361913025379180908203125	0.0006752295076185486043252037546835708781145513057708740234375	0.0227672964124699984955757514626384363509714603424072265625	-2.3439531917525778	23.312973158170436	TOP2B;CHD8;DDX42;OLA1;ATP5C1;CHD4;TTF2;KIF11;ABCA12;CLU;KIF5B;KIF5A;RUVBL1;MYO18A;DHX15;LONP1;DDX17;ABCG5;RFC3;DDX56;TAP2;RECQL;CLPX;ATP5J2;MSH6;MSH2;MSH3;TNNT3;ATP6V1B2;KIFC3;SNRNP200;ABCG4;ABCG1;DDX24;ATP5A1;DDX23;DDX20;RECQL4;ATP5B;RECQL5;KIF3A;CCT8;LONRF1;PMS1;HSPA5;HSPA6;ATAD2;MYO9B;SMARCA1;MLH1;MT-ATP8;CDK7;RAD50;ACTC1;PSMC6;PSMC3;ERCC3;PSMC4;PSMC1;PSMC2;ABCE1
receptor tyrosine kinase binding (GO:0030971)	15/42	0.0000005447713345201946392215076354903491306913565495051443576812744140625	0.0000290971983379021621502098782219292161244084127247333526611328125	0.000090251856388208882993849646592110502751893363893032073974609375	0.00486715712013042513250926646151128807105123996734619140625	-2.1484464911577974	22.44024143493261	SHC4;PTPN1;SHC2;IRS1;TRAT1;FRS2;GAB2;TOB1;PTPN14;DNAJA3;BLNK;ELMO2;SQSTM1;PTPN2;SH2B2
small conjugating protein-specific protease activity (GO:0019783)	21/76	0.0000004675025860653765782080915069940374451107345521450042724609375	0.000026530771759210119119243298513310946873389184474945068359375	0.00009112518837248593703802279630821203681989572942256927490234375	0.00486715712013042513250926646151128807105123996734619140625	-2.0913849964859743	22.03735306969064	OTUB2;USP13;OTUD5;USP37;USP7;USP6;USP49;USP20;USP21;USP32;USP4;USP22;USP11;USP34;TNFAIP3;YOD1;UCHL3;ATXN3;ATXN3L;TNIP1;OTUB1
protein homodimerization activity (GO:0042803)	89/653	0.000001163240413007610903682966831118594797089826897718012332916259765625	0.00005029629976242432250199687615577204269357025623321533203125	0.0016818126913064669093744729622130762436427175998687744140625	0.038177148092656799927002708727741264738142490386962890625	-2.217237100467943	21.945279467680166	CEP57;FLT3;PDCD6;PLEKHB1;DNPH1;RPL7;TRIM8;EEA1;GHR;ATIC;LGALS1;FGFR1OP2;FBXO4;IKBKG;IL6R;ACVR1;PDGFRA;PRMT8;G6PD;ACOT7;DST;CHUK;DARS2;ADAM10;COMMD1;ACTN4;TERF2;TIRAP;MSH6;MSH2;MSH3;KIT;S100A6;IL6ST;TKT;SQSTM1;ABCG4;ABCG1;CSF1R;CAMK2D;GTF2A2;SP100;TSG101;BCL2A1;KMT2A;SHMT1;MYCBP2;HSD17B4;TARS;SRM;SDCBP;BLOC1S6;PRDX4;IRAK1;TERT;GRPEL1;CBS;ERBB4;CCL5;TDG;PRDX1;HMOX1;SNX9;SLIT2;PRPS1L1;CRYM;XDH;ATG7;S100A10;BARD1;TBX1;TFAP2A;NTRK1;WWTR1;JUP;AMBP;EPHX2;GSS;ASNS;MYO9B;EIF2AK4;GDF6;MLXIPL;PTPRE;PRKRA;TCF3;GLA;PFKM;BMPR1A
signaling adaptor activity (GO:0035591)	19/67	0.00000105547634398592193999129144887927367335578310303390026092529296875	0.0000479186260169608556520881581519688552361913025379180908203125	0.0001461491926045990308140332114561488197068683803081512451171875	0.00737241482694310674983473319343829643912613391876220703125	-2.015377146931376	20.044953753906213	VAV3;IRS1;TRAT1;SH2D1A;GAB1;FRS2;GAB2;STAM;MAPK8IP2;SHB;TOB1;LASP1;SH3BP2;BLNK;CD28;PAG1;SH2B2;LAT;SKAP1
actin binding (GO:0003779)	59/386	0.00000218684787843558648429294864745653370619038469158113002777099609375	0.000082735744734146367674980371287318803297239355742931365966796875	0.001022701181661291036650851538070128299295902252197265625	0.027248175796122618697037154333884245716035366058349609375	-2.1120200725525504	19.852690523095585	CYFIP1;ARPC1B;FHOD1;WIPF2;WIPF3;TRIOBP;SYNE2;PSTPIP1;LASP1;BCL7B;TMSB4Y;CFL1;MYO18A;DAG1;SYNPO;TMSB10;YWHAH;ACTR3;MYBPC3;ACTR2;MYBPC1;DBNL;DST;ACTN1;ACTN4;TNNT3;AJUBA;PLEC;TAGLN;EPB41;SYNPO2;IQGAP2;CORO1B;SSFA2;BLOC1S6;EPB41L1;CALD1;EPB41L2;MICAL1;MICALL2;TNNI1;ABL2;TNNI2;MYH11;TNNI3;FLNC;WASF1;SPTBN1;MSN;KLHL3;TRMT1;MYO9B;MYO9A;LRPPRC;SMTN;FER;KLHL5;ARPC3;MYO5C
growth factor binding (GO:0019838)	27/123	0.000001785199529143973111485334086256937524694876628927886486053466796875	0.000070476572715770771019976048687993852581712417304515838623046875	0.00027430856672595285879190374345171221648342907428741455078125	0.01186057993272215081714815454461131594143807888031005859375	-2.0754086543660324	19.841384505758295	ACVRL1;CEP57;FLT4;IL2RG;CYR61;IGF1R;NKD2;GHR;SDCBP;KDR;IL6R;NTRK1;PDGFRB;ACVR1;PDGFRA;NGFR;IL10RA;OSMR;IGF2R;ACVR2A;HAX1;COL4A1;IL2RB;TRIM16;HAP1;IL6ST;IL9R
structure-specific DNA binding (GO:0043566)	42/241	0.00000229843979078358002731915545047147730883807525970041751861572265625	0.00008293752989174893734854177029802713150274939835071563720703125	0.000582184156934273215611153062809535185806453227996826171875	0.02232384985358150386591802316615940071642398834228515625	-2.090176088365445	19.64226860744453	FEN1;AKAP8;HMGB3;XPC;CHD4;CTCF;FOXO3;YY1;RECQL4;HMGN4;TDG;LONP1;HIST1H1E;HIST1H1A;PMS1;HIST1H1B;MYOG;MBD3;STAT5B;H2AFY;H3F3C;H2AFZ;CNBP;ACTL6A;HMGA2;WBP11;MLH1;TERF2;LRPPRC;MSH6;H1F0;ZEB1;H2AFY2;MSH2;MSH3;ZNF638;APEX1;HNRNPA2B1;RARA;HNRNPC;TARDBP;TP73
histone binding (GO:0042393)	28/132	0.00000237486319073289949566356489552010344823429477401077747344970703125	0.00008293752989174893734854177029802713150274939835071563720703125	0.000345572515991095599065252574888518211082555353641510009765625	0.0142627202054506733996941392206281307153403759002685546875	-1.9499011447699919	18.324045642244155	L3MBTL1;SET;UHRF2;KMT2A;CHD8;LEF1;TONSL;HJURP;IPO7;ING5;ING2;CHAF1B;ING3;IPO9;TRIM24;APBB1;TBL1X;BRD3;CBX8;CBX7;USP49;DTX3L;CDYL;SIRT1;MSH6;NCAPD3;ASF1B;MCM2
chromatin DNA binding (GO:0031490)	19/68	0.00000135323400193534376504712890554316118141287006437778472900390625	0.0000558516578980587286473898089855794069080729968845844268798828125	0.000171754806976660823712721448686124858795665204524993896484375	0.007797668236740401374873510320639979909174144268035888671875	-1.8523187288076364	18.139407867680788	MYOG;MBD3;H2AFY;H3F3C;H2AFZ;ACTL6A;HMGA2;CHD4;CTCF;FOXO3;H1F0;HMGN4;H2AFY2;APEX1;RARA;HIST1H1E;HNRNPC;HIST1H1A;HIST1H1B
binding, bridging (GO:0060090)	29/146	0.00000627576695754727604029642173966152540742768906056880950927734375	0.0002110517184241824718317348530405297424294985830783843994140625	0.000691622041832672877596788207910094570252113044261932373046875	0.0227672964124699984955757514626384363509714603424072265625	-1.9382963276855847	16.404591373628616	NUFIP1;IRS1;PDCD6;SHB;TOB1;SDCBP;LASP1;SH3BP2;BLNK;NCK2;PAG1;SH2B2;VAV3;TRAT1;SH2D1A;GAB1;FRS2;STAM;GAB2;MAPK8IP2;TIRAP;DAB2;RAD50;PSMC6;BCL3;CD28;TCAP;LAT;SKAP1
SH3 domain binding (GO:0017124)	25/119	0.000009679593441763871110934853991825121966030565090477466583251953125	0.00030751037824509864192223940193571252166293561458587646484375	0.000790112730566306493105999120274418601184152066707611083984375	0.02391407864514021042179336973276804201304912567138671875	-1.9279214267157152	15.59110389560355	KHDRBS2;CTTNBP2;SH3KBP1;CBLC;DTX1;ARHGAP17;PTPN22;SH3BP1;MICAL1;INPP5D;DPYSL3;SH3BP2;SIRPA;SOCS7;EPS15;REPS1;AFAP1L2;ADAM10;TOM1L1;ADAM15;ADAM12;RAPGEF1;ELMO2;SOS1;SKAP1
protein binding, bridging (GO:0030674)	27/134	0.000009821366706065925243477644779321877877009683288633823394775390625	0.00030751037824509864192223940193571252166293561458587646484375	0.000863991810376753374862979217851943758432753384113311767578125	0.025306598832970712831258452979454887099564075469970703125	-1.8862126063031737	15.253804593150758	NUFIP1;IRS1;SHB;TOB1;SDCBP;LASP1;SH3BP2;BLNK;NCK2;PAG1;SH2B2;VAV3;TRAT1;SH2D1A;GAB1;FRS2;STAM;GAB2;TIRAP;DAB2;RAD50;PSMC6;BCL3;CD28;TCAP;LAT;SKAP1
actin filament binding (GO:0051015)	22/98	0.000010772240324253739009413392835323719509688089601695537567138671875	0.0003100205858271965300189398906383075882331468164920806884765625	0.0007543323946234935239996133304885006509721279144287109375	0.023618407390280420077299794456848758272826671600341796875	-1.8760884396061233	15.15667809559362	ACTR3;CYFIP1;ACTR2;DBNL;ARPC1B;ACTN1;TRMT1;MYO9B;ACTN4;IQGAP2;LRPPRC;TRIOBP;CORO1B;BLOC1S6;LASP1;ARPC3;MYO18A;MICALL2;ABL2;MYH11;FLNC;AJUBA
small conjugating protein binding (GO:0032182)	20/88	0.00002206327040035552041635259767904386762893409468233585357666015625	0.00055648470898674484881596402630066222627647221088409423828125	0.00112976175524352588121212992433584076934494078159332275390625	0.027248175796122618697037154333884245716035366058349609375	-1.9508255285149663	14.61923459032726	USP13;TSG101;FAF1;TNFAIP3;UCHL3;RNF4;PRPF8;PARP10;TOM1L1;BRE;SIMC1;TDG;FAM175B;NUP62;TAB2;IKBKG;EPS15;SQSTM1;DZIP3;OTUB1
acetyl-CoA:L-lysine N6-acetyltransferase (GO:0090595)	16/58	0.000010925835623865956311028153902231707661485415883362293243408203125	0.0003100205858271965300189398906383075882331468164920806884765625	0.000614643443105217560616659877581469118013046681880950927734375	0.02232384985358150386591802316615940071642398834228515625	-1.7798614890682483	14.379272893027911	CREBBP;SRCAP;TAF12;MCRS1;TAF10;USP22;ELP3;CDYL;SUPT3H;TAF6L;ING3;KAT6A;HAT1;WDR5;EPC1;TAF5
histone acetyltransferase activity (GO:0004402)	16/58	0.000010925835623865956311028153902231707661485415883362293243408203125	0.0003100205858271965300189398906383075882331468164920806884765625	0.000614643443105217560616659877581469118013046681880950927734375	0.02232384985358150386591802316615940071642398834228515625	-1.763158488583137	14.244331492484703	CREBBP;SRCAP;TAF12;MCRS1;TAF10;USP22;ELP3;CDYL;SUPT3H;TAF6L;ING3;KAT6A;HAT1;WDR5;EPC1;TAF5
